0,1,label
2.0992749,-0.13176394,A1
-4.0244536,-5.179833,2d
8.315309,1.6374197,m82
-10.110208,15.840349,C
-9.595936,-34.79005,P
-0.6140157,12.253115,88
-7.4887943,19.383404,C
9.936083,-2.5353954,A1
0.92769563,1.0046453,2d
9.206309,-3.5505562,A1
7.5412617,-2.5454342,A1
-2.548932,17.959583,88
-11.32683,16.852242,C
-7.733509,-40.56943,P
-2.3128328,19.962349,88
4.116036,6.0773735,m82
-7.751393,-35.043476,P
10.221919,6.563477,m82
-2.2800338,13.554207,88
7.7613897,-2.92302,A1
-1.8304392,19.8067,88
-2.977629,-4.180735,2d
-6.4753523,-35.2944,P
-1.3256062,17.232553,88
7.09377,-2.091707,m82
-4.8842406,-35.337917,P
-10.476145,18.834019,C
-3.7753854,-5.49189,2d
8.5197315,-3.4438984,A1
9.373978,6.052688,m82
-2.4896584,-4.9197545,2d
-5.514962,-34.775425,P
-12.027336,21.577093,88
-12.953677,21.222061,C
-4.57264,-5.515731,2d
-3.7678926,-37.660954,P
4.500855,6.008159,m82
4.3120317,-2.0376866,A1
9.2580595,2.060071,m82
-12.438042,21.405634,C
-12.282243,20.493603,C
-1.3716391,18.92034,88
-4.633366,-35.67502,P
0.1110872,17.419397,m82
2.7031631,-2.5110927,2d
-10.982118,20.41606,C
10.011481,-2.6729314,A1
-1.1578319,-4.5577497,2d
13.065692,-5.3386326,A1
-1.6223819,-3.810506,2d
8.461471,1.7657537,m82
-12.287331,19.27987,C
-7.718265,-35.788307,P
2.473395,8.248107,88
1.9994315,8.458496,C
9.653627,1.3529469,A1
4.264767,-2.9177842,2d
12.891025,-4.9751487,A1
13.649162,-6.2821703,A1
-0.102985725,11.390534,88
-14.928892,20.68194,C
-10.022179,-36.711918,P
0.4760165,15.975003,88
9.764243,3.6642833,m82
-7.0054765,-34.94118,P
11.032945,2.8439074,m82
0.48257807,14.020329,88
11.517965,1.402038,A1
-2.9165459,13.02405,88
0.7241577,0.12852655,2d
-8.717616,-36.963814,P
0.4529337,15.401353,88
10.034251,2.5044606,m82
-9.923749,-35.67808,P
-13.348091,18.624655,C
2.4838922,1.1497972,2d
9.811348,-3.5702164,A1
5.760905,-2.4329395,m82
-0.29449213,-3.2256608,2d
-5.802106,-35.81628,P
-5.471227,14.063318,88
-12.901183,18.673298,C
-0.30813283,0.9313886,2d
-6.0956326,-36.0825,P
11.048374,6.294154,m82
6.5417786,-1.6581718,A1
11.398805,6.652748,m82
-3.266118,11.522162,C
-10.773405,21.104385,C
1.3443378,9.116039,88
-7.582949,-37.40954,P
6.9623747,3.7449455,m82
1.9455676,-4.0054936,2d
-4.722167,-4.195499,C
12.116933,-4.551645,A1
0.75701547,-3.819339,2d
12.386076,-1.1748837,A1
2.9466991,-0.84505224,2d
2.6786542,-4.0345454,m82
-12.34112,18.243906,C
-7.620299,-41.053795,P
6.7509227,5.3661456,88
-11.891219,20.871925,C
13.915453,-4.460176,A1
1.4603415,1.3181692,2d
8.546902,-2.1721227,A1
10.228783,-0.07685723,A1
-1.7577386,17.651047,88
-12.148827,18.024902,C
-7.8013434,-40.376564,P
-4.0629272,16.941788,88
10.339336,2.084809,m82
-4.9194617,-38.096386,P
16.912432,4.881646,m82
-1.085908,16.271166,88
7.381096,6.27487,A1
-3.5323687,15.269117,88
0.40774348,-0.2679514,2d
-6.665969,-39.891895,P
-0.2655962,16.438961,88
15.214506,-0.44404557,m82
-6.2694197,-37.20004,P
-15.389445,16.029448,C
-2.4264665,-5.167514,2d
10.768715,0.29178682,A1
11.269347,4.7591195,m82
-0.9584365,-1.2320718,2d
-7.8044643,-34.716717,P
-6.328477,15.612707,88
-12.664709,16.737516,C
-0.5932473,-0.8280859,2d
-3.966696,-37.413723,P
10.158075,0.89745766,m82
5.701923,-0.7583914,A1
13.936732,1.5558807,m82
-14.681507,21.938454,C
-13.45628,20.381937,C
-2.6265075,16.764393,88
-6.2951765,-35.371582,P
11.12637,7.246327,m82
-3.3858025,-4.3891597,2d
-8.359066,19.587912,C
12.25104,-3.0515265,A1
-0.50785834,-4.0182676,2d
14.312772,-3.4373786,A1
0.13457099,-4.9431925,2d
14.732197,2.0497868,m82
-12.040253,19.95456,C
-8.297014,-41.924927,P
-4.453726,15.712243,88
-13.411334,19.21389,C
14.321191,-5.0783796,A1
-2.4685318,-1.6108159,2d
13.075713,-0.27835688,A1
12.932762,-3.5900457,A1
-8.101174,15.018816,88
-10.4380455,17.021591,C
-9.082046,-35.294914,P
-3.026107,19.472418,88
9.251218,3.4496658,m82
-10.263811,-38.525032,P
15.396263,4.7153897,m82
-1.0556924,14.3559265,88
11.506343,-4.8830414,A1
-3.1517959,16.701836,88
1.8546138,0.3651653,2d
-8.864888,-38.04795,P
-3.200842,12.12659,88
14.791241,-0.33220816,m82
-8.995862,-39.40234,P
-14.596582,17.572891,C
0.7913936,-4.7681394,2d
8.167008,-0.2594483,A1
13.232508,1.5269909,m82
3.9576902,0.015962657,2d
-9.167102,-36.205776,P
-4.137562,18.23991,88
-13.338297,19.993145,C
-2.8353856,-3.2385125,2d
-8.410304,-37.789345,P
11.411881,3.9428556,m82
8.968758,-0.06269703,A1
15.395447,0.9328647,m82
-11.361979,19.48783,C
-12.762063,17.352531,C
-5.863907,17.196135,88
-8.266124,-36.471157,P
16.909893,6.1671743,m82
-3.2637627,-5.8667455,2d
-12.875734,15.480003,C
14.004316,-4.552067,A1
-0.3528922,-3.6322935,2d
11.731849,-3.538779,A1
0.8935172,-5.094942,2d
15.823781,-2.1475143,m82
-13.357949,16.709663,C
-10.628574,-37.63941,P
-4.4680185,-3.6153674,88
-7.82165,16.72035,C
13.945406,-5.896514,A1
-0.43315881,-0.853884,2d
16.063269,-1.2123115,A1
13.434469,-0.5886103,A1
-7.1733146,15.143922,88
-12.279182,14.131466,C
-7.2773895,-38.970604,P
-1.7557275,20.49928,88
8.521084,3.4614654,m82
-4.791309,-37.828754,P
17.103413,2.7023213,m82
-1.5915006,14.361501,88
12.843609,-4.1238008,A1
-6.7349668,16.632078,88
4.7959795,-0.5410317,2d
-9.901949,-40.733242,P
-2.5399027,12.157481,88
15.174139,0.28283316,m82
-9.973364,-40.065884,P
-11.830874,15.590474,C
-5.8717713,-1.3767872,2d
9.17378,0.1510198,A1
16.482077,3.1130009,m82
-1.7049191,-0.945919,2d
-10.0835,-37.991474,P
-6.794932,15.79768,88
-12.2636385,15.218829,C
0.87406164,-2.1323493,2d
-9.495244,-37.437145,P
15.212449,2.9700735,m82
16.738775,-2.0519612,A1
14.84855,2.6269562,m82
-14.870897,21.35305,C
-14.201694,20.229818,C
-3.522108,14.965398,88
-8.826358,-36.68363,P
16.365557,4.312333,m82
-7.0633526,-3.6335258,2d
-13.94508,17.42332,C
15.2604,-5.1540484,A1
0.274998,-3.4196408,2d
17.567188,-0.035483822,A1
1.4665484,-3.241167,2d
16.282549,2.6053617,m82
-10.291932,15.248808,C
-8.687461,-41.43534,P
-6.096045,-1.6296284,88
-11.306398,13.885927,C
15.214835,-3.6811843,A1
-2.3907456,-1.7684298,2d
17.412611,0.029626334,A1
16.206324,-0.07654957,A1
-6.701912,15.805123,88
-13.2761345,14.210672,C
-10.7990465,-38.931515,P
-1.0912929,19.475794,88
9.249607,4.314102,m82
-4.1910443,-38.18419,P
16.476698,5.357051,m82
-1.0866615,14.268984,88
11.681484,2.1877813,A1
-8.791652,16.534664,88
-4.2565665,-3.71736,2d
-9.567254,-38.26406,P
-1.8900824,12.101908,88
7.557047,2.887072,m82
-5.697463,-36.55027,P
-13.29591,16.405077,C
-4.0416446,-2.5397024,2d
6.1669416,0.2927216,A1
14.1198845,4.834839,m82
-5.7664585,-2.810342,2d
-8.876866,-38.620033,P
-3.615744,18.199694,88
-13.762356,17.767885,C
-3.9295008,-2.413683,2d
-6.495336,-33.753063,P
15.686011,3.0320215,m82
16.013159,1.8167719,A1
15.815771,5.338729,m82
-14.321617,15.941362,C
-12.373204,14.578289,C
-1.3548884,13.186007,88
-7.9164505,-38.869583,P
17.004492,1.8741487,m82
-4.855741,-2.6823964,2d
-15.077438,16.502293,C
14.294971,-1.8136882,A1
-1.6122326,-2.6952643,2d
14.85763,-2.0656796,A1
1.6994296,-4.869773,2d
15.32172,3.56161,m82
-7.881242,14.800501,C
-9.188017,-41.3566,P
-2.9544685,18.97492,88
-15.462771,21.051695,C
14.310998,-0.88392204,A1
1.1789997,0.26917183,2d
15.945536,-2.515857,A1
13.3941145,0.4531706,A1
-3.391178,19.109407,88
-8.038965,14.458347,C
-10.089868,-39.26942,P
-0.3614812,18.028278,88
14.68058,4.8126564,m82
-6.882321,-35.814957,P
17.365108,4.6985064,m82
-2.3413513,15.5062,88
6.452225,0.2307752,A1
-3.046983,17.668013,88
-5.363802,-3.6367366,2d
-9.426229,-38.485214,P
-0.27528223,17.107199,88
-0.42108175,12.9176655,m82
-6.414225,-38.582897,P
-9.213215,14.479631,C
-6.582662,-3.032634,2d
-0.0651433,-2.305996,A1
13.794261,6.394805,m82
1.0482981,-0.91156775,2d
-10.726481,-36.870285,P
-5.2143683,16.331451,88
-12.444093,16.03828,C
-4.5615997,-3.4289436,2d
-10.721124,-36.3013,P
14.682798,3.8475652,m82
16.50469,1.6661431,A1
13.908981,6.4463763,m82
-11.7078705,20.056398,C
-11.134193,14.378609,C
-5.030052,16.343264,88
-7.388343,-36.424366,P
16.913069,5.7556777,m82
-8.202436,19.730743,2d
-14.093532,15.47636,C
7.0737667,-0.3978479,A1
-5.547156,-2.227118,2d
